Wall time,Step,Value
1651761673.5750816,0,-7.200066089630127
1651761693.5855832,100,-6.80323600769043
1651761712.7634585,200,-9.22179889678955
1651761731.8653889,300,-9.114728927612305
1651761751.1263053,400,-8.878271102905273
1651761770.3299637,500,-7.240490436553955
1651761790.178898,600,-7.36713981628418
1651761809.8383374,700,-7.551857948303223
1651761829.1283212,800,-6.1634626388549805
1651761848.3888288,900,-3.886012077331543
1651761868.192882,1000,1.5560351610183716
1651761887.8084397,1100,-2.7380106449127197
1651761907.7930112,1200,-3.8294527530670166
1651761927.6938062,1300,-7.775174140930176
1651761947.158766,1400,7.1650614738464355
1651761966.7673426,1500,5.070622444152832
1651761986.373924,1600,7.426357746124268
1651762005.9845855,1700,7.108572006225586
1651762025.7547534,1800,3.073967218399048
1651762045.4969718,1900,7.6461381912231445
1651762065.246474,2000,7.266778469085693
1651762085.1457455,2100,7.998715400695801
1651762107.4221892,2200,6.5547099113464355
1651762132.3003843,2300,5.293313026428223
1651762153.9185867,2400,8.7216157913208
1651762174.017851,2500,9.019994735717773
1651762193.365207,2600,9.57567024230957
1651762212.7872822,2700,6.912198066711426
1651762232.3469884,2800,0.6968721151351929
1651762251.7560983,2900,6.183828830718994
1651762271.3267756,3000,8.810325622558594
1651762291.2424798,3100,5.289150714874268
1651762310.950399,3200,6.16109037399292
1651762330.9269917,3300,6.803830623626709
1651762351.0255337,3400,8.87437915802002
1651762370.6932516,3500,1.3915477991104126
1651762390.1673985,3600,2.113391637802124
1651762409.6159735,3700,8.166723251342773
1651762429.2423038,3800,9.140284538269043
1651762448.887843,3900,8.396512985229492
1651762468.8613746,4000,5.003046035766602
1651762488.735143,4100,1.7599983215332031
1651762508.341501,4200,5.285305500030518
1651762528.042385,4300,5.322177886962891
1651762547.757788,4400,9.427105903625488
1651762567.4371748,4500,3.5250449180603027
1651762587.2190812,4600,-1.4601753950119019
1651762606.9394338,4700,0.565159797668457
1651762626.6612232,4800,7.783486366271973
1651762646.5818257,4900,3.005854845046997
1651762666.4256067,5000,0.45607075095176697
1651762686.293183,5100,3.1329164505004883
1651762706.3111143,5200,2.3424015045166016
1651762726.4684792,5300,-0.6730278134346008
1651762746.7162414,5400,6.821686744689941
1651762767.2262137,5500,7.768984794616699
1651762787.501031,5600,-1.6162139177322388
1651762807.9914286,5700,8.416326522827148
1651762828.7599986,5800,7.4910359382629395
1651762849.5266936,5900,0.620591402053833
1651762870.2484035,6000,5.686407566070557
1651762891.130177,6100,6.711941719055176
1651762911.9191175,6200,0.0783252939581871
1651762932.8248098,6300,0.3747728765010834
1651762953.7131093,6400,4.904334545135498
1651762974.6777017,6500,4.159896373748779
1651762995.6009555,6600,6.526305198669434
1651763016.645071,6700,4.06671142578125
1651763037.8716977,6800,6.249715328216553
1651763059.0929775,6900,8.622544288635254
1651763080.4156325,7000,7.2447381019592285
1651763101.6631582,7100,2.4873080253601074
1651763122.6491659,7200,5.194425582885742
1651763144.011214,7300,8.502174377441406
1651763165.4073412,7400,7.354852676391602
1651763186.7434728,7500,5.06273078918457
1651763208.1891887,7600,1.4292529821395874
1651763229.6235204,7700,-1.4655370712280273
1651763251.322873,7800,3.877310276031494
1651763273.0059032,7900,3.1255393028259277
1651763294.6432261,8000,2.4951508045196533
1651763316.3488076,8100,5.913222312927246
1651763338.2923405,8200,7.793293476104736
1651763359.9910843,8300,2.3466579914093018
1651763381.815785,8400,4.469658374786377
1651763403.73888,8500,6.463040351867676
1651763425.8191714,8600,8.467103958129883
1651763447.7217233,8700,2.7265684604644775
1651763469.6980069,8800,5.198822975158691
1651763491.8429594,8900,6.376794815063477
1651763514.1162338,9000,8.930011749267578
1651763536.3567731,9100,8.80286979675293
1651763558.9002252,9200,9.382505416870117
1651763581.2705548,9300,7.439190864562988
1651763603.465824,9400,8.737235069274902
1651763625.7370925,9500,8.3329496383667
1651763648.0652947,9600,7.4696760177612305
1651763670.6651692,9700,7.263834476470947
1651763693.1315055,9800,7.149250507354736
1651763715.531316,9900,7.382747650146484
