Wall time,Step,Value
1651769298.3154702,32100,8.307653427124023
1651769324.9586592,32200,9.889921188354492
1651769351.796999,32300,7.665857791900635
1651769378.4414816,32400,9.630231857299805
1651769405.0903845,32500,7.363560676574707
1651769431.6462157,32600,8.46358585357666
1651769458.3002186,32700,9.074869155883789
1651769485.019076,32800,8.909537315368652
1651769511.6316972,32900,9.22954273223877
1651769538.2668123,33000,9.143851280212402
1651769565.0832055,33100,8.164194107055664
1651769591.7751312,33200,7.490283489227295
1651769618.5344963,33300,8.818485260009766
1651769645.1487246,33400,8.432339668273926
1651769672.073123,33500,7.662444114685059
1651769698.9359505,33600,9.802966117858887
1651769725.5914657,33700,9.583778381347656
1651769752.1982732,33800,10.326346397399902
1651769778.7474537,33900,7.4468674659729
1651769805.291546,34000,8.188920974731445
1651769831.870751,34100,9.522257804870605
1651769858.610799,34200,8.031643867492676
1651769885.1959798,34300,8.708526611328125
1651769912.2219994,34400,5.985408782958984
1651769938.9256427,34500,7.075881481170654
1651769965.8025262,34600,6.646597862243652
1651769992.6061132,34700,6.730530261993408
1651770019.1703498,34800,8.680877685546875
1651770045.7763987,34900,8.89626407623291
1651770072.5956676,35000,7.409124851226807
1651770099.2003875,35100,6.926913261413574
1651770125.9406703,35200,8.691798210144043
1651770152.6491485,35300,10.20518970489502
1651770179.5748804,35400,9.628530502319336
1651770206.2904553,35500,9.516878128051758
1651770232.9974096,35600,9.777328491210938
1651770259.7340817,35700,8.350495338439941
1651770286.4272716,35800,8.267824172973633
1651770313.172619,35900,10.444367408752441
1651770339.6987522,36000,8.305315971374512
1651770366.3089614,36100,9.220803260803223
1651770392.8478317,36200,8.939070701599121
1651770419.4994035,36300,8.567859649658203
1651770445.9732664,36400,7.344554424285889
1651770472.6884086,36500,9.80550479888916
1651770499.2795532,36600,8.434335708618164
1651770525.9064565,36700,7.606975078582764
1651770552.5731637,36800,9.476561546325684
1651770579.2741218,36900,8.845038414001465
1651770605.8786132,37000,8.273252487182617
1651770632.4894242,37100,8.292780876159668
1651770659.1442018,37200,7.471834659576416
1651770685.7630348,37300,8.289155960083008
1651770712.5178113,37400,8.378976821899414
1651770739.2244115,37500,9.644186973571777
1651770765.9320078,37600,9.454957962036133
1651770792.5626261,37700,9.107612609863281
1651770819.207931,37800,9.585660934448242
1651770845.831862,37900,7.021225929260254
1651770872.5776963,38000,8.16464614868164
1651770899.3521144,38100,9.591009140014648
1651770925.996239,38200,8.945683479309082
1651770952.644575,38300,9.909658432006836
1651770979.3953996,38400,7.968257427215576
1651771006.0777776,38500,5.926662445068359
1651771033.0398536,38600,8.702531814575195
1651771059.7813601,38700,9.49890422821045
1651771086.4641788,38800,9.89692497253418
1651771113.0029473,38900,8.964984893798828
1651771139.7442029,39000,10.014540672302246
1651771166.7196472,39100,9.649513244628906
1651771193.5344286,39200,9.282731056213379
1651771220.0797822,39300,8.699869155883789
1651771246.7552388,39400,8.86414909362793
1651771273.5167978,39500,9.256244659423828
1651771300.071196,39600,10.209173202514648
1651771326.7532978,39700,7.178095817565918
1651771353.2156122,39800,8.00386905670166
1651771379.9351773,39900,7.920716285705566
1651771406.5979805,40000,8.157485008239746
1651771433.2762225,40100,8.875541687011719
1651771460.1196797,40200,9.695569038391113
1651771486.7356267,40300,10.79325008392334
1651771513.4131844,40400,9.231085777282715
1651771540.0713723,40500,8.833101272583008
1651771567.1023724,40600,9.300298690795898
1651771593.6453776,40700,7.4948906898498535
1651771620.2795384,40800,8.187887191772461
1651771646.88759,40900,8.252825736999512
1651771673.4703956,41000,7.883686542510986
1651771700.0300727,41100,8.12945556640625
1651771726.6064057,41200,9.902816772460938
1651771753.215098,41300,7.54487419128418
1651771779.8570762,41400,7.930810928344727
1651771806.5907562,41500,9.355938911437988
1651771833.1957467,41600,9.362886428833008
1651771859.8601348,41700,10.075272560119629
1651771886.4789546,41800,8.973531723022461
1651771913.2248363,41900,10.517058372497559
1651771939.8948536,42000,10.257547378540039
1651771966.6096075,42100,10.581733703613281
1651771993.4408991,42200,9.158205032348633
1651772020.1542482,42300,8.21273136138916
1651772046.9907868,42400,8.801456451416016
1651772073.8864808,42500,9.16130256652832
1651772100.4703102,42600,6.516473293304443
1651772127.0772543,42700,8.484757423400879
1651772153.6455004,42800,9.929551124572754
1651772180.2715924,42900,8.655106544494629
1651772206.826357,43000,9.18517780303955
1651772233.2728078,43100,8.647076606750488
1651772259.8986976,43200,10.272246360778809
1651772286.6094184,43300,9.889479637145996
1651772313.0839818,43400,9.306438446044922
1651772339.8813462,43500,8.009709358215332
1651772366.7755527,43600,8.525171279907227
1651772393.4486175,43700,8.97336196899414
1651772420.1341567,43800,8.73570442199707
1651772446.6540205,43900,9.118645668029785
1651772473.5208893,44000,9.029765129089355
1651772500.3488774,44100,9.067444801330566
1651772527.0199354,44200,10.722862243652344
1651772553.646191,44300,9.868886947631836
1651772580.3468666,44400,8.643954277038574
1651772607.0214126,44500,6.843134880065918
1651772633.864667,44600,8.04050350189209
1651772660.8128135,44700,7.54563045501709
1651772687.560519,44800,9.008325576782227
1651772714.4331841,44900,6.703421115875244
1651772741.0198827,45000,9.171929359436035
1651772767.810905,45100,8.894594192504883
1651772794.4742906,45200,7.39185905456543
1651772821.0987306,45300,8.493599891662598
1651772847.7757006,45400,10.63100528717041
1651772874.4750109,45500,9.46703815460205
1651772901.382032,45600,9.127309799194336
1651772928.056129,45700,8.378801345825195
1651772954.75606,45800,9.478439331054688
1651772981.4548,45900,6.944361686706543
1651773008.2665184,46000,7.652020454406738
1651773034.851687,46100,8.445926666259766
1651773061.6155167,46200,8.766660690307617
1651773088.3756113,46300,7.885921478271484
1651773115.0820904,46400,3.642327308654785
1651773141.6599557,46500,8.562190055847168
1651773168.26277,46600,10.038492202758789
1651773195.1308055,46700,7.85477352142334
1651773221.8885176,46800,8.657173156738281
1651773248.48635,46900,8.501465797424316
1651773275.0065668,47000,8.31080436706543
1651773301.6098,47100,7.967896461486816
1651773328.1421306,47200,7.85119104385376
1651773354.8233373,47300,8.948875427246094
1651773381.4885845,47400,8.668828964233398
1651773408.038004,47500,8.11422061920166
1651773434.7716475,47600,8.995077133178711
1651773461.4029503,47700,8.335624694824219
1651773488.1523561,47800,8.805161476135254
1651773514.8182833,47900,8.922401428222656
1651773541.4681938,48000,8.531343460083008
1651773568.242186,48100,9.245636940002441
1651773594.8572083,48200,8.77785873413086
1651773621.5726502,48300,8.321789741516113
1651773648.3722742,48400,9.373193740844727
1651773675.1729894,48500,8.142316818237305
1651773701.761091,48600,7.5976104736328125
1651773728.4610875,48700,9.333096504211426
1651773755.0762475,48800,10.678336143493652
1651773781.7688017,48900,8.741929054260254
1651773808.4831383,49000,8.35433578491211
1651773835.194369,49100,7.086383819580078
1651773862.0446506,49200,7.984619617462158
1651773888.6734505,49300,9.364435195922852
1651773915.356967,49400,6.862900733947754
1651773942.246976,49500,10.04685115814209
1651773968.852707,49600,10.898743629455566
1651773995.4581597,49700,9.497057914733887
1651774022.0704718,49800,6.116656303405762
1651774048.7815423,49900,8.443881034851074
