Wall time,Step,Value
1651676445.512748,17000,7.481326580047607
1651676470.0423748,17100,6.2465925216674805
1651676494.5330868,17200,4.631625175476074
1651676520.196957,17300,3.9222116470336914
1651676544.8147707,17400,4.400484561920166
1651676569.4097922,17500,3.9169671535491943
1651676595.0163624,17600,3.3051810264587402
1651676619.6951132,17700,5.360015392303467
1651676644.4197128,17800,6.427783966064453
1651676669.3209841,17900,5.444370269775391
1651676695.0130482,18000,0.9086370468139648
1651676719.7762756,18100,5.57773494720459
1651676744.65882,18200,6.340665817260742
1651676770.252547,18300,3.796265125274658
1651676795.1833854,18400,2.9516522884368896
1651676820.1680706,18500,0.7861537933349609
1651676845.2090764,18600,6.698397636413574
1651676871.082266,18700,5.292943954467773
1651676896.1804912,18800,7.738774299621582
1651676921.2948296,18900,4.788141250610352
1651676947.7134378,19000,4.904435157775879
1651676972.9703436,19100,-1.1400097608566284
1651676998.2003987,19200,4.984767436981201
1651677023.4453633,19300,8.158886909484863
1651677049.1788354,19400,6.606816291809082
1651677074.5535622,19500,7.684389591217041
1651677100.0478902,19600,0.7375763058662415
1651677126.078574,19700,5.820648193359375
1651677151.6872838,19800,5.30446720123291
1651677177.2751815,19900,4.218918323516846
1651677202.8363628,20000,1.1174707412719727
1651677228.392167,20100,4.90060567855835
1651677253.9660857,20200,4.783900260925293
1651677279.5646465,20300,2.3647024631500244
1651677305.2567337,20400,7.344911098480225
1651677330.8091562,20500,2.756113290786743
1651677356.2897792,20600,7.61415433883667
1651677381.706002,20700,5.229249954223633
1651677407.2169435,20800,4.952101707458496
1651677432.7066221,20900,5.330556869506836
1651677458.2727258,21000,4.464099407196045
1651677484.9899435,21100,1.405609369277954
1651677510.4844835,21200,5.279950141906738
1651677536.0147984,21300,6.279468059539795
1651677561.5931957,21400,5.02301025390625
1651677587.229088,21500,6.456594467163086
1651677612.7376328,21600,4.963293552398682
1651677638.282612,21700,7.837234973907471
1651677664.1276355,21800,3.5992367267608643
1651677689.6291986,21900,8.026335716247559
1651677715.1357834,22000,7.244673252105713
1651677740.7304165,22100,6.611718654632568
1651677766.5786474,22200,5.071600437164307
1651677792.185355,22300,8.672616004943848
1651677817.6708987,22400,1.3214329481124878
1651677843.307938,22500,7.524657249450684
1651677868.8080049,22600,7.34688138961792
1651677894.3782372,22700,6.30668306350708
1651677919.854493,22800,8.724167823791504
1651677945.9581077,22900,9.187776565551758
1651677971.420377,23000,6.647199630737305
1651677996.8261878,23100,3.3186726570129395
1651678022.30446,23200,3.0270819664001465
1651678047.8423326,23300,5.612677574157715
1651678073.2650583,23400,9.142890930175781
1651678098.774107,23500,8.00155258178711
1651678124.3641324,23600,10.110962867736816
1651678149.8305576,23700,6.776461124420166
1651678175.3097236,23800,9.09975814819336
1651678201.4116323,23900,8.802887916564941
1651678226.8908095,24000,8.209391593933105
1651678252.4142432,24100,8.858752250671387
1651678277.8856604,24200,4.548471450805664
1651678303.7611985,24300,10.030060768127441
1651678329.2883148,24400,8.702028274536133
1651678354.816679,24500,3.8619494438171387
1651678380.6166945,24600,6.688516616821289
1651678406.1166306,24700,4.949683666229248
1651678431.6533415,24800,6.142190933227539
1651678457.1984344,24900,8.30134105682373
1651678483.0757823,25000,5.117098331451416
1651678508.622406,25100,5.080376148223877
1651678534.118942,25200,7.880545616149902
1651678559.8620787,25300,8.090651512145996
1651678585.324891,25400,4.04344367980957
1651678610.7903275,25500,6.40272331237793
1651678636.301799,25600,3.8293027877807617
1651678661.87466,25700,6.535124778747559
1651678687.363954,25800,7.964524745941162
1651678712.8386993,25900,8.057276725769043
1651678738.9450305,26000,6.611515522003174
1651678764.4294817,26100,4.9982194900512695
1651678789.9603505,26200,8.108137130737305
1651678815.5508952,26300,4.909243583679199
1651678841.1341708,26400,7.209525108337402
1651678866.8102937,26500,4.484105110168457
1651678892.3747556,26600,3.2901997566223145
1651678918.055939,26700,4.114702224731445
1651678943.6135247,26800,9.34416675567627
1651678969.121807,26900,6.617855548858643
1651678994.6092205,27000,8.424537658691406
1651679020.7600973,27100,5.677099227905273
1651679046.3068595,27200,8.398592948913574
1651679071.9181986,27300,6.082646369934082
1651679098.03525,27400,7.234670639038086
1651679123.600818,27500,7.757450580596924
1651679149.1735024,27600,5.281402111053467
1651679174.7085447,27700,6.822281360626221
1651679200.5340033,27800,6.954835414886475
1651679226.079909,27900,9.807939529418945
1651679251.641174,28000,9.529058456420898
1651679277.5143814,28100,6.654936790466309
1651679303.1051772,28200,9.399415016174316
1651679328.6785686,28300,8.537215232849121
1651679354.2043202,28400,8.183940887451172
1651679380.4044166,28500,8.84813404083252
1651679405.9740932,28600,7.270708084106445
1651679431.529029,28700,6.820095539093018
1651679457.6687498,28800,3.4711554050445557
1651679483.209067,28900,7.6389851570129395
1651679508.7058322,29000,4.488111972808838
1651679534.2926786,29100,8.363327026367188
1651679559.7224405,29200,4.637041091918945
1651679585.2611582,29300,9.009807586669922
1651679610.768523,29400,8.229072570800781
1651679636.9025111,29500,5.469743728637695
1651679662.5166898,29600,6.241830825805664
1651679688.13074,29700,8.428439140319824
1651679713.6535187,29800,8.161478996276855
1651679739.7939248,29900,8.436226844787598
1651679765.3633728,30000,7.212582588195801
1651679790.8694177,30100,5.530228137969971
1651679816.7166185,30200,5.384992599487305
1651679842.2548065,30300,2.372220039367676
1651679867.8041513,30400,5.620391845703125
1651679893.443525,30500,4.275083065032959
1651679919.3462412,30600,7.464065074920654
1651679944.9159768,30700,8.995402336120605
1651679970.4774208,30800,3.5722808837890625
1651679996.3683345,30900,6.950835704803467
1651680022.035369,31000,7.021758079528809
1651680047.5962346,31100,4.02441930770874
1651680073.3157022,31200,3.1008834838867188
1651680099.4888525,31300,8.667914390563965
1651680125.0773818,31400,9.143527030944824
1651680150.6465468,31500,7.331693172454834
1651680176.2561429,31600,7.142940044403076
1651680201.8064342,31700,6.166316032409668
1651680227.400165,31800,7.488723278045654
1651680252.993218,31900,8.397871017456055
1651680278.581692,32000,5.486043930053711
1651680304.1166553,32100,7.479702472686768
1651680329.592889,32200,7.537570953369141
1651680355.0851088,32300,6.2466607093811035
1651680380.643754,32400,8.770987510681152
1651680406.167683,32500,6.420760631561279
1651680431.6858208,32600,9.008577346801758
1651680457.3603039,32700,3.73410964012146
1651680482.9750745,32800,7.513315677642822
1651680508.4847157,32900,4.914531230926514
1651680534.3691251,33000,8.752044677734375
1651680559.9778857,33100,5.494714736938477
1651680585.6404922,33200,7.192647933959961
1651680611.3069534,33300,7.832372665405273
1651680637.123176,33400,7.823065757751465
1651680662.6320207,33500,7.999274730682373
1651680688.3718545,33600,8.081920623779297
1651680714.0319917,33700,4.451890468597412
1651680739.5928795,33800,6.707221508026123
1651680765.150403,33900,8.210549354553223
1651680790.7079263,34000,5.525972843170166
1651680816.8212101,34100,8.2688570022583
1651680842.3666089,34200,9.082763671875
1651680867.984432,34300,4.92568302154541
1651680893.7171488,34400,6.497618675231934
1651680919.3033087,34500,7.679867267608643
1651680944.8725386,34600,9.756656646728516
1651680970.405531,34700,8.18547248840332
1651680995.9209244,34800,8.216487884521484
1651681021.4024215,34900,8.936290740966797
1651681047.0173004,35000,6.230616092681885
1651681073.110748,35100,7.279675483703613
1651681098.6882741,35200,10.033770561218262
1651681124.2002335,35300,8.714612007141113
1651681149.8110075,35400,8.440141677856445
1651681175.3384566,35500,8.537894248962402
1651681200.841008,35600,9.014573097229004
1651681226.3414414,35700,7.297629356384277
1651681252.121978,35800,8.843121528625488
1651681277.6939185,35900,9.501680374145508
1651681303.140028,36000,8.287643432617188
1651681328.7230368,36100,8.990448951721191
1651681354.4606056,36200,9.314958572387695
1651681379.9516516,36300,9.80500316619873
1651681405.4514775,36400,9.559453964233398
1651681431.0266447,36500,8.86742115020752
1651681457.1426752,36600,10.291313171386719
1651681482.5842216,36700,8.340760231018066
1651681508.0806873,36800,9.500506401062012
1651681534.1597085,36900,8.30944538116455
1651681559.720812,37000,7.016887187957764
1651681585.197485,37100,4.70875883102417
1651681611.8331168,37200,6.357821941375732
1651681637.3689477,37300,7.4106950759887695
1651681662.9465404,37400,8.189959526062012
1651681688.4771063,37500,7.801449298858643
1651681713.8574889,37600,7.34855842590332
1651681739.3094454,37700,7.1861701011657715
1651681764.7876794,37800,8.793715476989746
1651681790.3434534,37900,7.738735198974609
1651681815.862612,38000,7.0186285972595215
1651681841.3243167,38100,8.4143705368042
1651681866.8484268,38200,8.883322715759277
1651681892.6128447,38300,7.218357563018799
1651681918.09286,38400,10.138202667236328
1651681943.618481,38500,4.541801929473877
1651681969.0865695,38600,5.415968418121338
1651681995.0593002,38700,8.479432106018066
1651682020.5376184,38800,2.409902572631836
1651682046.0343084,38900,8.197488784790039
1651682071.9625583,39000,8.459673881530762
1651682097.471837,39100,6.71035099029541
1651682122.9869761,39200,5.858701705932617
1651682148.486443,39300,4.57133150100708
1651682174.3914957,39400,7.258418560028076
1651682199.8770084,39500,12.172127723693848
1651682225.612258,39600,6.01345682144165
1651682251.3252964,39700,9.478734016418457
1651682276.7539823,39800,9.329315185546875
1651682302.222534,39900,8.78286361694336
1651682327.6855352,40000,6.079509735107422
1651682353.323722,40100,8.746255874633789
1651682378.8822231,40200,9.067063331604004
1651682404.3370476,40300,5.727834224700928
1651682430.3818233,40400,9.241776466369629
1651682455.8294096,40500,5.068305015563965
1651682481.3880816,40600,7.08536434173584
1651682507.980045,40700,6.230506420135498
1651682533.6628685,40800,8.25398063659668
1651682559.1866255,40900,7.190123558044434
1651682584.7446084,41000,4.058565616607666
1651682610.6210024,41100,4.054813861846924
1651682636.044659,41200,7.597513675689697
1651682661.5897129,41300,7.44096040725708
1651682687.0735517,41400,9.023531913757324
1651682712.8930264,41500,8.715012550354004
1651682738.4180224,41600,5.393139839172363
1651682763.9213414,41700,9.00846004486084
1651682789.5115373,41800,7.796523094177246
1651682814.9348288,41900,4.902973651885986
1651682840.4461946,42000,5.927191734313965
1651682865.8721519,42100,10.418123245239258
1651682891.84192,42200,6.941309452056885
1651682917.336378,42300,8.605870246887207
1651682942.8524332,42400,8.548802375793457
1651682968.4899518,42500,6.854897499084473
1651682993.967195,42600,7.973208904266357
1651683019.5007226,42700,6.351363182067871
1651683044.997067,42800,7.784224510192871
1651683070.5717947,42900,9.177375793457031
1651683096.0292778,43000,8.927746772766113
1651683121.5361385,43100,9.748634338378906
1651683147.5959716,43200,10.159539222717285
1651683173.0342138,43300,9.119050025939941
1651683198.5211236,43400,9.36984634399414
1651683224.0458481,43500,6.750766277313232
1651683249.9164577,43600,9.445869445800781
1651683275.426501,43700,7.665530204772949
1651683300.9539328,43800,3.9324376583099365
1651683326.8189015,43900,8.433089256286621
1651683352.381129,44000,9.065020561218262
1651683377.8537502,44100,7.822484016418457
1651683403.3167808,44200,8.700979232788086
1651683429.1412814,44300,6.662253379821777
1651683454.689585,44400,6.970138072967529
1651683480.1067696,44500,7.518130779266357
1651683506.2550716,44600,7.704246520996094
1651683531.712052,44700,7.949793338775635
1651683557.21217,44800,9.05942153930664
1651683582.7512221,44900,7.354532241821289
1651683608.299294,45000,7.761777400970459
1651683633.7632258,45100,6.235153675079346
1651683659.239293,45200,7.786652565002441
1651683684.7629492,45300,8.175742149353027
1651683710.2967649,45400,9.245285987854004
1651683735.807608,45500,9.068098068237305
1651683761.3590972,45600,8.95822525024414
1651683787.4290051,45700,8.906188011169434
1651683812.966396,45800,6.5336785316467285
1651683838.4254858,45900,8.023844718933105
1651683863.9808578,46000,6.376554489135742
1651683889.5108013,46100,8.253541946411133
1651683915.006655,46200,8.681010246276855
1651683940.4227223,46300,7.9026947021484375
1651683966.2876356,46400,7.567470073699951
1651683991.7750742,46500,5.384847164154053
1651684017.2497904,46600,7.682060718536377
1651684043.0768394,46700,7.490816116333008
1651684068.4737847,46800,8.351360321044922
1651684093.8592281,46900,6.2990403175354
1651684119.2680123,47000,7.155486583709717
1651684145.0953567,47100,8.0240478515625
1651684170.5961368,47200,7.744605541229248
1651684196.083771,47300,7.304752349853516
1651684222.18109,47400,7.384809970855713
1651684247.6377296,47500,6.626567840576172
1651684273.090449,47600,3.9869844913482666
1651684298.538309,47700,8.399131774902344
1651684324.0428545,47800,6.776919364929199
1651684349.5948899,47900,6.151824474334717
1651684375.0957193,48000,5.988282203674316
1651684400.6236029,48100,6.272036552429199
1651684426.1683748,48200,6.983110427856445
1651684451.6194184,48300,8.910219192504883
1651684477.1675303,48400,9.114221572875977
1651684503.408652,48500,9.498994827270508
1651684528.8381426,48600,7.212571620941162
1651684554.2806187,48700,7.187927722930908
1651684579.8157694,48800,7.598367214202881
1651684605.2781003,48900,7.218756675720215
1651684630.752791,49000,7.90886116027832
1651684656.2221432,49100,6.746633052825928
1651684682.022362,49200,4.802748203277588
1651684707.535281,49300,8.328194618225098
1651684733.038411,49400,7.131501197814941
1651684758.8211858,49500,6.204848766326904
1651684784.3687418,49600,8.704436302185059
1651684809.7927725,49700,7.363722801208496
1651684835.2641468,49800,5.196827411651611
1651684860.8275416,49900,8.996737480163574
